"V1","V2"
15,12
15,12
835,176
92,28
44,11
238,186
35,19
324,229
437,68
560,202
253,189
188,30
154,98
158,52
150,52
36,6
382,316
451,243
451,243
408,112
608,410
12,5
128,68
139,74
155,78
167,79
143,75
24,5
24,19
24,5
19,16
22,17
18,5
20,16
24,4
24,20
24,20
24,4
24,4
16,10
10,2
11,9
11,4
11,3
199,117
203,74
203,85
222,148
195,79
200,170
200,31
200,170
181,151
147,82
405,338
310,200
533,112
833,623
635,197
237,183
237,196
173,119
10,6
10,4
10,4
262,213
30,23
30,5
99,84
111,74
50,33
36,6
24,12
40,34
779,397
68,36
381,108
99,39
76,63
77,64
22,6
99,37
95,16
291,94
1079,781
17,11
16,6
31,20
12,8
1265,495
1088,890
798,198
217,80
150,82
30,5
175,41
32,26
30,24
31,8
39,25
32,15
31,7
31,24
33,25
39,8
276,198
10,4
14,6
14,6
20,16
20,8
20,8
100,29
173,71
106,90
98,45
126,40
98,40
46,37
22,13
12,10
181,34
238,36
269,216
531,82
58,42
62,20
55,13
51,9
26,5
10,5
649,539
1490,1226
16,7
16,9
16,7
16,7
16,7
16,7
14,7
242,88
10,4
12,10
121,58
179,110
15,7
15,7
15,8
15,8
42,35
72,31
106,38
40,30
17,3
17,3
62,14
132,88
882,135
466,205
10,8
49,27
49,27
273,92
795,643
296,87
69,38
10,2
10,6
25,21
254,80
206,163
79,67
10,2
10,4
11,9
11,2
12,10
852,160
57,30
337,138
164,46
17,13
218,79
218,139
152,86
152,86
66,33
37,30
467,81
890,736
1433,637
1371,254
10,6
56,18
318,97
16,11
18,8
18,10
29,8
25,17
27,8
25,8
25,17
25,8
61,23
186,133
487,296
235,84
25,5
15,9
91,38
101,67
101,83
39,15
27,15
27,10
27,10
13,4
103,67
50,26
164,138
93,77
93,16
93,16
28,16
20,14
18,4
18,4
196,102
663,545
55,34
211,89
605,130
119,83
80,28
89,33
68,41
68,34
62,44
74,30
116,60
1194,1007
1143,721
12,4
106,82
191,100
323,219
455,172
631,260
10,2
12,2
93,72
93,73
15,5
41,13
12,8
81,37
55,32
208,146
350,220
951,177
713,503
1081,900
1064,579
772,514
736,247
1048,227
272,80
147,94
91,77
15,8
10,8
160,52
160,108
269,126
188,126
119,44
119,75
689,130
518,129
20,12
18,12
12,10
12,6
1018,601
211,169
600,330
1142,222
1254,212
1279,263
1133,648
1127,839
13,9
15,10
37,19
36,14
11,3
19,6
221,128
265,128
313,185
427,216
427,216
1114,752
1080,857
646,419
707,126
598,408
600,407
444,271
200,111
43,27
259,184
82,42
78,36
62,20
43,10
43,10
43,33
11,5
11,5
11,5
400,71
207,106
131,26
409,256
456,268
165,32
177,145
177,32
82,32
82,32
125,72
910,414
1024,616
1040,424
907,423
842,397
549,136
516,192
462,271
33,5
113,85
157,24
415,204
444,235
424,189
424,235
424,235
423,191
423,232
419,233
606,443
279,209
204,136
204,68
489,120
315,199
295,206
210,90
210,90
378,236
779,631
775,626
644,426
169,40
105,40
222,188
394,328
112,80
138,58
340,80
496,338
406,115
242,144
486,134
380,312
258,159
73,21
96,44
190,94
188,94
18,4
22,4
51,33
63,10
49,9
36,29
13,11
1059,774
789,165
820,165
72,48
156,84
155,84
94,65
94,65
88,59
88,59
108,79
137,58
124,71
66,13
44,10
48,38
48,38
49,39
45,35
45,10
45,10
30,10
14,4
78,52
181,67
163,80
121,66
117,62
94,55
45,23
10,6
23,18
22,17
19,5
15,9
27,8
330,259
67,49
12,2
26,18
44,30
44,14
44,30
40,14
40,14
32,18
20,16
11,8
11,8
11,8
11,3
94,61
98,62
987,381
820,326
820,494
620,126
348,189
11,7
26,4
24,20
26,6
47,34
90,67
60,10
60,10
56,46
15,10
88,35
88,35
105,16
103,51
424,343
424,344
306,160
191,97
453,269
747,422
742,564
189,125
75,15
123,80
33,18
84,50
117,83
99,20
99,79
26,16
65,30
65,30
82,46
31,10
34,21
34,13
19,13
12,6
32,18
49,40
15,12
35,17
269,99
432,364
569,427
899,498
63,37
307,135
294,232
296,162
229,67
146,61
339,70
338,269
382,159
460,126
429,234
139,44
139,95
139,44
147,44
147,103
172,128
239,195
325,209
350,116
395,262
364,177
501,171
380,127
380,253
380,127
380,253
85,36
53,35
70,38
112,74
11,9
10,4
10,4
10,6
10,4
12,6
12,6
12,6
12,2
19,4
20,4
22,18
127,78
160,102
935,288
444,265
876,619
197,33
553,407
372,196
10,4
471,380
234,42
470,170
469,325
511,156
181,58
127,58
142,58
79,57
54,23
54,23
54,31
191,34
191,37
175,139
157,36
83,63
91,62
22,13
634,121
632,511
128,102
102,16
98,82
98,16
515,120
406,77
15,8
15,7
21,13
23,10
19,6
16,10
61,13
74,31
74,43
74,31
152,121
169,120
169,121
361,274
571,429
671,113
911,587
911,324
866,449
917,421
918,361
918,496
952,601
537,422
467,351
467,351
467,352
431,139
439,139
419,166
403,165
310,164
178,49
199,70
66,42
1012,184
869,699
516,134
185,36
11,2
11,9
11,9
11,2
11,9
10,8
10,8
195,38
368,92
129,65
67,46
52,15
79,42
79,42
79,42
79,52
125,37
129,103
129,37
149,112
82,66
83,29
10,5
23,19
23,8
15,11
12,2
12,2
11,9
11,2
13,7
10,6
13,9
13,2
50,37
21,4
97,43
97,43
97,54
97,43
137,83
376,259
463,117
407,115
477,392
503,88
532,200
96,32
109,31
356,77
928,625
258,209
258,102
180,78
87,53
29,5
172,130
172,35
176,30
176,145
176,30
176,146
12,10
12,10
32,5
34,6
34,6
34,16
34,10
305,168
314,133
54,41
84,32
70,52
216,64
332,118
168,118
74,50
63,32
18,12
79,53
77,51
123,97
132,26
164,94
164,94
164,70
164,94
165,73
164,63
14,8
14,6
38,29
60,9
15,8
48,38
51,13
11,9
11,9
11,2
11,9
11,2
11,9
75,44
75,31
165,116
275,199
1297,238
833,693
14,11
15,11
17,13
26,16
26,16
41,10
240,175
81,53
68,17
113,84
288,151
469,377
617,170
608,478
373,140
373,233
187,44
187,43
13,8
18,5
31,12
412,229
113,61
51,37
65,51
65,44
68,14
38,24
77,40
94,72
99,61
207,62
207,61
479,180
479,102
460,376
391,315
28,14
21,8
17,13
834,504
565,436
18,13
71,11
43,35
93,31
15,4
13,9
11,9
11,2
33,17
30,16
15,7
13,11
12,10
13,2
151,111
173,124
194,42
183,140
119,20
37,25
14,4
19,14
23,14
29,21
61,22
192,64
380,64
188,154
63,36
63,34
27,21
27,8
23,17
23,6
10,6
90,65
167,28
110,42
12,10
20,5
10,8
10,6
10,6
10,6
10,6
12,9
16,6
11,2
1069,306
220,116
24,18
24,6
23,4
23,17
634,474
489,341
803,643
43,32
18,6
30,18
30,18
224,120
421,331
485,294
94,27
43,22
43,8
33,27
34,20
13,8
13,5
10,7
10,7
16,11
39,17
22,9
22,9
52,20
48,20
42,28
21,8
519,435
122,63
368,290
410,332
766,310
535,217
836,705
381,224
268,161
59,15
227,50
227,44
279,102
113,32
34,22
29,18
13,9
16,8
24,14
24,14
18,10
26,11
26,18
26,18
26,17
30,8
51,8
49,41
49,8
49,41
32,15
79,16
79,45
90,41
21,15
21,11
21,10
70,14
919,195
20,7
28,20
14,6
20,6
20,6
20,6
20,6
16,10
543,414
543,414
645,267
511,182
59,15
34,14
211,108
253,195
795,492
1390,346
340,234
36,20
12,10
11,6
11,5
11,6
13,6
33,19
36,19
36,17
36,27
36,19
26,15
21,13
21,8
28,16
32,20
32,20
178,52
14,3
13,4
500,396
11,4
15,3
724,389
724,335
400,334
67,31
829,620
778,167
317,215
234,52
234,182
36,26
213,172
322,72
174,96
30,7
10,7
17,3
34,12
12,3
12,3
12,9
895,379
106,39
162,67
56,14
72,27
72,57
31,5
309,252
133,75
105,30
99,39
147,108
721,127
501,409
227,181
17,9
21,11
21,10
12,2
10,7
11,2
131,49
472,394
462,101
287,134
41,17
35,27
11,9
11,9
11,2
14,3
14,5
20,11
23,19
21,12
12,7
12,5
15,5
15,10
15,10
442,345
98,22
10,2
91,70
226,164
226,164
184,121
184,63
108,64
59,49
95,71
76,53
847,283
111,55
74,52
470,394
1026,183
762,300
339,218
342,216
31,24
65,39
358,202
496,294
431,202
649,438
93,42
71,40
24,8
12,4
28,14
42,28
40,26
42,18
28,22
28,6
18,8
15,6
22,13
21,10
60,16
316,152
81,26
15,11
15,4
13,9
11,7
13,11
127,66
256,101
274,199
486,277
190,35
36,6
125,106
80,22
219,161
1388,849
1694,617
1643,1307
116,62
117,55
119,55
255,135
255,136
564,433
607,353
607,355
436,143
513,143
454,143
454,144
512,144
34,19
25,10
25,15
77,43
77,26
195,120
195,75
27,16
98,37
314,92
170,142
22,16
22,8
46,20
35,12
10,2
10,2
10,6
13,5
12,4
10,6
37,24
126,56
115,70
111,70
81,53
77,55
77,55
193,139
264,95
183,97
52,20
54,40
54,32
54,22
38,22
12,6
12,6
12,6
18,6
18,12
32,8
32,8
52,44
52,21
52,12
52,12
52,21
52,40
37,27
60,46
626,117
698,508
335,282
584,449
512,311
575,340
198,118
114,69
66,21
56,16
53,40
47,8
132,108
19,4
19,15
320,220
559,415
886,664
638,114
325,273
62,36
640,171
461,382
12,2
12,10
12,10
12,10
40,13
153,125
153,125
234,192
351,55
167,107
142,111
456,366
195,161
467,355
458,88
320,244
13,6
82,67
82,67
80,65
79,14
54,36
26,19
27,7
27,7
526,224
1149,926
12,2
12,2
13,2
16,3
16,4
19,15
21,8
21,4
20,11
10,3
140,108
109,89
242,43
574,234
275,229
460,246
263,197
20,4
221,80
11,5
1187,205
1413,415
293,91
239,54
546,213
707,595
176,126
274,132
755,569
385,219
54,35
28,10
291,167
292,129
292,129
292,125
294,78
163,45
20,17
401,65
540,209
537,142
830,236
655,259
11,3
15,12
15,3
15,12
18,4
22,11
13,10
12,2
279,96
279,183
66,21
90,49
126,96
257,160
317,55
185,73
173,115
574,445
459,87
557,455
199,98
321,83
26,15
487,349
639,238
214,43
787,179
491,205
752,156
19,11
25,8
63,26
100,19
98,80
90,14
40,24
31,16
31,16
28,16
11,2
99,33
112,25
112,87
357,269
512,398
482,215
482,267
311,74
144,61
12,9
24,16
24,8
45,16
12,10
12,10
12,10
12,10
12,2
14,4
14,4
14,10
1446,312
851,617
580,152
11,9
11,9
22,4
22,4
282,202
405,128
1004,619
202,148
454,182
464,204
10,6
195,158
185,98
326,273
55,14
110,71
410,284
27,13
10,6
404,330
37,27
19,15
23,4
23,19
18,4
18,4
18,4
18,14
20,14
20,6
20,6
199,35
102,39
326,234
380,92
380,92
474,129
395,325
10,8
111,70
87,41
58,22
43,22
68,46
69,45
77,42
428,280
97,25
736,305
10,2
14,8
15,11
14,4
54,29
54,29
54,28
76,31
76,32
57,32
51,19
51,32
31,12
10,5
10,5
10,5
26,16
26,16
26,16
21,11
19,13
32,19
32,13
43,10
39,25
44,16
35,27
35,28
28,7
14,7
60,14
92,14
46,29
26,4
77,18
483,243
836,593
383,177
10,4
24,20
23,17
32,12
10,8
167,83
103,30
65,35
57,27
236,45
785,297
795,501
10,2
10,2
10,8
10,2
10,2
17,9
186,102
186,102
554,466
822,144
746,578
992,168
18,6
18,6
22,10
22,10
22,10
22,10
22,12
21,17
35,11
22,5
14,5
14,6
14,6
14,6
12,2
124,24
481,399
566,403
611,208
611,208
303,240
301,240
146,87
146,59
146,115
562,398
443,81
12,2
14,8
474,354
241,155
619,463
619,156
486,123
416,292
16,4
16,4
16,3
12,9
12,3
19,6
243,147
65,46
39,33
150,77
204,112
177,90
217,131
274,183
290,91
291,206
300,208
322,92
322,230
322,230
303,65
210,39
204,33
178,33
178,33
122,93
43,27
43,27
35,16
35,19
35,19
35,16
35,16
35,16
35,19
35,16
35,19
35,16
35,19
35,19
35,16
35,16
122,89
429,113
450,108
309,245
196,74
79,28
208,65
186,114
10,6
29,5
11,3
11,3
12,6
16,6
16,6
38,26
41,26
43,26
64,40
72,48
61,25
61,23
58,38
58,22
36,14
36,22
12,8
10,8
35,6
33,19
1088,196
1006,673
996,223
261,203
210,64
149,101
149,101
92,55
81,55
75,13
60,11
60,49
65,11
16,12
1024,749
984,149
1007,189
1007,819
795,191
795,190
677,489
259,205
51,43
18,14
43,26
30,13
30,17
42,25
46,17
66,41
82,35
154,24
155,88
155,55
130,74
117,74
117,74
117,43
120,75
116,75
116,84
90,29
26,20
23,4
22,4
17,4
17,13
17,13
11,7
163,74
10,4
10,4
10,4
10,4
10,4
10,2
10,4
10,4
15,9
22,15
651,463
314,189
293,119
188,154
118,32
1327,837
1793,759
2063,368
2539,1500
2347,507
2367,1282
2367,1085
1019,473
626,282
626,282
626,282
92,29
92,29
140,82
229,105
349,130
472,74
319,171
319,169
319,169
319,150
217,131
118,62
97,41
76,56
62,42
125,40
261,40
345,259
340,188
69,26
358,238
586,120
483,168
195,164
200,157
121,23
10,6
48,38
42,8
20,14
13,11
72,26
128,90
30,20
709,131
160,135
24,14
24,14
42,32
42,10
54,44
54,44
11,8
11,2
10,2
76,43
155,111
116,34
1005,294
850,248
473,310
265,76
265,76
231,79
24,11
74,48
835,262
13,11
11,8
11,9
23,8
62,22
63,50
12,4
841,528
365,56
137,88
155,85
223,66
118,55
67,21
96,80
149,114
149,35
19,10
16,11
16,5
16,11
16,11
16,13
24,18
22,7
22,6
22,6
21,12
32,7
20,8
20,8
16,10
16,10
16,10
16,6
115,93
331,241
331,241
341,100
552,342
734,292
686,531
656,100
993,455
104,70
123,36
123,20
52,35
52,35
46,11
12,4
543,390
534,414
320,188
208,55
208,56
625,156
841,309
1354,643
1054,847
1675,530
1696,1177
1010,338
675,462
362,107
272,41
11,9
103,69
105,69
105,69
169,133
187,36
187,151
239,187
424,334
424,334
572,170
571,107
322,153
25,8
1004,816
144,116
971,413
1193,951
296,244
231,183
153,116
153,36
174,59
12,9
12,9
15,12
50,30
50,24
501,156
12,2
39,17
14,4
50,26
18,14
12,10
18,8
80,39
239,101
20,6
40,6
12,6
12,6
262,208
443,113
124,78
31,17
93,35
97,28
174,92
21,17
21,5
23,15
29,21
19,4
19,4
20,15
32,5
24,20
24,8
24,4
24,8
24,4
89,18
24,17
17,4
17,13
25,12
28,15
28,13
28,13
29,13
29,16
29,13
29,13
26,13
26,13
297,171
372,94
736,215
120,28
178,128
452,255
211,122
12,8
13,4
13,8
55,41
66,43
66,23
66,43
108,24
107,82
107,82
107,24
107,24
131,109
164,75
217,39
76,28
395,273
457,335
147,120
241,181
135,96
135,50
112,50
62,39
54,23
591,424
451,116
216,111
58,42
58,16
59,17
59,17
60,42
675,330
624,191
96,37
66,37
35,9
35,26
104,22
184,137
363,170
314,63
12,10
11,4
10,8
10,2
32,10
576,260
423,321
16,6
16,6
16,8
20,17
20,3
20,3
20,17
20,17
26,21
27,5
383,96
313,191
319,122
20,12
357,202
10,8
20,12
22,12
22,10
164,83
641,230
915,704
560,217
210,165
246,189
10,5
18,4
85,36
155,26
10,5
1005,781
265,185
265,80
14,8
11,3
11,3
37,6
11,4
11,4
10,3
27,21
58,29
61,19
61,42
44,28
17,9
33,13
33,18
24,9
24,13
22,11
19,13
15,4
15,9
15,6
15,9
56,29
56,29
55,28
32,27
183,50
261,211
447,99
54,12
712,151
519,197
227,178
191,71
16,12
23,15
23,8
71,37
12,6
316,237
112,30
146,88
146,58
186,88
309,217
309,217
424,305
285,156
345,216
525,306
622,357
552,184
396,272
135,37
20,16
37,16
53,15
53,16
63,49
63,15
81,18
95,50
95,61
125,30
148,33
148,115
138,105
151,115
140,88
140,88
141,73
93,15
83,66
82,17
55,11
31,11
31,11
10,8
83,53
87,30
100,70
100,70
13,3
33,28
58,49
165,133
61,40
568,460
610,124
465,172
329,106
242,160
141,64
15,6
44,15
87,23
14,6
183,134
18,8
17,14
48,9
11,2
30,16
254,140
740,303
868,545
527,375
90,36
80,54
80,54
13,3
13,3
13,3
28,18
44,10
44,10
44,34
44,34
92,19
92,18
92,74
53,43
34,7
23,16
28,21
28,21
22,15
21,6
43,28
43,15
43,28
74,46
74,28
196,56
270,56
352,110
352,242
604,492
742,112
266,87
198,148
52,9
453,216
15,6
12,2
12,2
11,7
29,14
37,15
23,11
25,21
13,11
13,8
386,58
386,72
1346,1067
214,54
85,27
251,78
144,48
335,158
335,177
40,34
123,26
110,92
86,69
84,66
37,12
25,16
24,15
19,15
19,4
19,4
192,50
54,36
91,16
338,63
592,502
105,60
203,34
372,280
226,50
164,114
42,32
42,32
42,32
29,5
203,156
34,28
481,75
30,7
501,260
158,37
19,8
144,28
11,2
206,58
129,30
42,34
903,321
61,35
54,23
96,46
316,208
348,84
762,392
223,113
139,87
28,12
14,4
23,18
76,50
33,5
219,129
222,166
195,92
264,132
317,245
284,58
581,408
431,222
493,209
278,223
83,19
20,13
68,54
69,44
44,30
25,14
11,6
11,5
120,57
81,39
210,106
137,52
14,9
57,24
14,3
608,301
296,64
289,212
319,136
361,282
44,26
26,11
264,213
345,71
284,180
856,521
81,61
1184,295
1182,234
872,187
1094,525
581,364
824,165
944,511
1289,1003
982,798
677,120
870,433
1107,240
1335,983
841,612
49,33
49,16
113,33
113,80
129,33
129,33
80,32
59,32
86,32
126,54
126,54
158,80
259,164
459,248
513,248
473,76
457,249
661,377
604,114
604,93
198,46
198,46
57,45
57,45
57,12
57,12
49,13
103,65
338,114
361,56
120,28
32,26
11,3
13,5
21,6
21,15
21,6
15,8
12,6
16,4
32,15
36,19
21,10
11,8
34,22
34,6
30,21
12,8
191,35
897,473
391,63
811,282
313,227
221,78
221,78
66,24
862,525
334,230
428,241
376,161
339,205
228,67
279,112
423,98
208,126
17,4
508,345
37,17
117,18
102,85
21,5
28,18
27,17
683,109
10,4
10,6
13,11
22,16
22,16
11,2
11,2
11,9
11,2
11,9
10,8
10,8
13,11
164,67
727,381
755,383
808,386
837,457
837,441
800,442
331,249
57,42
71,54
70,54
94,20
69,19
69,16
257,145
28,16
13,8
14,4
11,4
23,12
34,12
34,12
34,22
34,22
11,9
18,6
56,20
94,36
143,112
143,86
153,31
146,26
138,26
10,4
646,98
714,582
1002,578
811,387
182,94
10,8
59,10
41,26
66,26
13,9
14,8
14,4
18,4
47,32
46,14
40,25
39,25
147,42
242,185
142,69
190,34
334,63
351,269
32,17
43,15
18,8
12,10
12,2
229,159
20,16
24,20
22,18
10,2
24,18
20,14
12,2
233,107
230,185
148,105
94,25
94,69
75,50
56,25
56,25
56,31
56,31
44,19
45,26
52,27
51,25
51,25
51,26
51,26
51,25
71,45
48,9
21,16
11,3
86,32
86,32
29,12
32,15
412,262
12,4
56,36
260,72
455,91
424,330
101,24
73,57
61,45
53,16
21,6
21,15
106,81
102,46
184,28
48,21
48,27
183,60
72,56
167,103
165,103
123,39
52,14
35,26
38,16
69,27
69,42
93,34
443,372
607,156
849,265
911,384
746,321
106,34
136,38
314,72
244,84
448,348
410,88
397,143
144,87
12,10
48,31
61,35
61,37
10,4
25,13
26,6
15,8
368,186
43,29
54,44
54,44
54,44
54,10
67,16
92,68
148,96
201,120
390,193
295,204
374,91
374,279
45,38
14,11
12,3
12,2
12,2
10,8
10,3
10,8
10,8
10,2
10,7
119,70
198,37
171,143
75,41
96,72
12,4
17,8
17,12
17,9
19,4
71,60
137,23
149,31
149,119
65,16
42,26
40,9
20,11
56,30
112,53
158,48
156,53
817,589
929,204
28,10
27,18
27,18
28,15
38,13
51,17
51,8
165,118
71,15
71,15
56,28
16,11
43,25
85,56
61,42
10,6
12,6
12,6
552,231
476,120
78,36
300,255
58,27
230,174
674,518
652,314
520,295
115,96
49,37
23,11
14,4
15,12
20,16
16,13
16,6
16,3
56,38
68,18
63,48
65,42
67,39
67,47
56,12
76,19
19,8
188,98
106,42
278,72
288,186
252,54
233,93
154,72
13,11
53,43
188,54
436,303
11,8
10,4
69,33
17,9
326,60
10,2
17,6
24,18
24,18
13,7
13,7
28,23
848,673
639,460
639,103
692,462
40,28
40,28
97,80
86,46
124,26
157,28
116,90
122,36
209,134
209,91
145,48
145,24
312,246
270,204
120,77
584,159
790,621
599,431
414,185
394,210
95,19
11,9
11,2
12,2
12,6
12,4
12,2
12,10
14,10
14,10
13,6
13,7
174,30
12,10
13,2
54,29
55,30
55,30
641,226
489,267
416,149
236,92
252,85
313,171
313,85
309,224
208,53
85,26
41,29
171,34
43,25
46,18
16,4
18,8
28,12
12,8
12,8
11,9
543,84
662,352
532,351
798,181
798,181
848,633
728,210
605,424
285,237
275,146
280,124
24,14
25,21
25,4
25,4
25,4
25,21
25,11
25,21
13,9
249,93
28,21
102,39
129,94
130,94
130,90
165,123
165,131
313,143
279,54
50,40
29,24
29,6
25,19
23,17
12,4
45,21
85,16
108,54
110,46
104,86
94,18
23,19
10,6
10,4
191,114
256,128
256,177
256,177
404,325
490,77
490,78
52,20
52,20
56,24
26,4
18,10
26,16
26,12
38,8
37,30
37,7
37,30
37,7
454,362
192,31
192,65
192,126
192,66
472,393
566,426
615,363
612,360
620,224
620,396
266,140
265,139
265,126
161,126
12,9
11,2
11,9
96,76
29,8
29,21
30,15
30,22
297,181
101,44
101,57
113,73
119,73
109,46
79,55
39,24
15,11
15,4
17,11
17,6
28,22
28,22
306,101
396,191
760,603
760,603
782,625
529,399
595,467
1145,804
1477,1017
634,354
97,81
152,110
35,27
26,9
56,40
61,27
57,23
33,21
27,9
22,13
94,72
46,35
21,7
18,7
18,4
17,13
417,88
417,88
366,57
335,60
210,59
38,15
66,49
309,200
288,179
267,92
21,16
21,16
21,16
21,16
1178,651
1376,1063
361,55
63,52
356,296
335,60
395,335
356,296
356,60
376,60
376,60
118,61
118,57
323,201
239,87
239,88
318,245
850,484
839,149
62,23
35,10
35,19
35,25
48,30
48,8
29,14
12,9
12,9
12,9
12,3
13,4
11,4
11,7
17,12
17,5
11,5
30,17
27,21
12,10
15,4
539,343
159,76
371,181
138,107
111,85
111,85
59,46
41,13
37,6
310,48
310,48
250,202
22,18
22,17
10,8
21,9
21,17
32,22
219,67
450,303
687,481
715,352
31,23
31,23
30,21
35,23
28,21
38,8
43,35
30,10
14,9
17,10
41,31
69,55
45,8
45,8
45,8
45,37
44,7
13,3
13,3
79,25
20,5
12,7
23,5
20,12
17,7
12,4
35,21
33,12
335,70
744,225
713,576
709,137
551,242
115,94
115,21
113,18
113,18
12,4
26,20
26,20
895,746
106,87
14,8
46,25
40,18
29,20
12,6
12,6
21,14
15,6
81,34
159,101
536,127
895,482
592,296
772,494
761,639
17,14
23,17
26,6
26,14
26,14
158,66
234,168
330,110
65,48
12,2
12,3
12,2
20,13
112,20
112,20
112,92
112,92
87,66
87,66
22,16
24,10
24,6
24,18
24,18
24,6
24,18
24,18
24,18
24,6
13,6
13,7
91,46
139,45
76,17
48,31
46,30
30,7
30,6
15,10
29,12
16,10
16,6
21,15
43,36
42,35
32,12
32,7
32,7
32,7
32,7
32,25
30,7
30,23
68,20
77,30
61,43
62,33
17,4
17,9
15,3
15,9
10,2
454,315
600,219
114,37
131,75
131,56
383,271
170,74
10,2
10,8
101,33
24,14
458,190
736,619
305,235
305,70
356,68
20,8
94,46
84,48
10,2
1147,341
24,8
116,18
213,44
343,202
70,58
35,6
35,29
62,12
11,5
26,20
69,24
273,83
10,6
10,6
17,7
22,12
36,30
34,12
29,13
31,15
31,6
30,14
33,16
27,11
27,16
27,16
27,11
27,11
26,10
29,13
13,11
13,7
18,13
211,110
30,18
103,48
146,30
138,52
124,104
124,20
84,23
84,61
222,154
222,152
138,76
871,727
164,139
11,5
1441,1020
353,71
637,398
624,151
729,577
721,451
23,8
39,12
65,18
71,12
79,57
105,58
107,21
118,91
57,36
703,439
176,76
176,76
176,78
206,76
93,22
28,22
38,18
30,6
30,25
12,2
13,11
715,194
833,203
685,469
315,173
25,21
25,10
709,379
595,350
1365,622
54,37
90,53
127,74
988,473
1057,579
751,260
458,69
408,211
357,197
319,122
172,96
13,6
96,62
517,249
817,230
20,12
38,8
164,32
26,14
314,160
259,154
69,49
558,407
720,182
12,7
26,14
13,8
71,11
80,20
85,60
85,60
85,38
87,49
75,63
15,10
24,10
24,20
24,14
24,10
22,10
22,10
132,72
222,90
11,5
67,31
67,36
113,82
113,31
113,82
114,82
118,31
118,86
126,32
273,226
24,12
12,6
29,13
380,295
575,266
183,38
183,38
183,145
21,4
118,40
843,139
11,4
11,2
81,33
137,89
137,48
144,24
142,95
535,89
40,34
18,14
15,3
56,40
72,32
44,37
44,18
36,22
23,18
23,18
23,5
39,16
39,19
47,21
48,33
10,8
101,74
552,362
62,14
65,50
83,66
110,93
125,33
101,84
101,84
101,70
73,12
44,32
23,6
23,8
10,4
15,12
15,12
15,10
15,5
15,3
15,3
15,10
15,5
13,10
13,11
78,53
222,52
298,73
648,196
955,482
32,6
813,207
910,703
599,151
505,368
505,368
505,368
10,2
870,587
404,262
340,276
428,88
381,88
187,87
199,112
102,84
180,42
180,134
197,109
201,42
432,306
432,93
1207,318
364,98
215,111
166,49
79,37
261,67
320,55
1039,783
558,129
53,39
62,10
88,72
370,101
850,439
57,17
57,17
132,112
150,38
564,160
79,44
79,44
79,35
45,13
41,28
49,36
49,13
382,68
703,161
708,131
664,493
277,125
67,34
76,43
468,233
537,219
500,279
499,189
779,603
616,451
637,100
383,178
323,56
323,198
323,56
322,197
583,488
583,486
714,299
801,238
852,709
480,72
480,268
500,162
500,240
502,244
388,169
450,220
453,181
379,272
410,182
429,170
395,225
445,203
445,203
810,425
636,222
623,209
1250,438
1408,1054
1335,1100
1054,503
1280,325
1123,583
875,259
1056,776
1147,541
965,699
748,397
748,351
837,577
559,98
539,120
539,444
315,223
19,8
58,46
49,35
32,16
68,12
68,56
57,12
227,143
423,136
1403,294
67,47
289,149
343,54
442,344
36,18
52,35
844,515
768,485
531,429
321,206
289,174
87,39
115,67
54,41
54,13
25,17
33,18
200,91
609,395
118,72
126,98
62,46
97,79
97,61
193,74
165,119
165,119
739,292
24,14
21,9
18,6
11,6
18,4
42,17
42,17
29,21
14,4
762,646
875,512
55,15
23,12
190,107
190,83
189,80
238,156
236,80
229,151
31,10
26,21
41,24
72,20
36,7
36,28
36,7
36,8
43,14
43,14
42,26
42,14
24,14
96,65
118,65
118,87
118,96
118,53
185,43
293,230
468,148
491,329
525,178
491,138
203,172
46,9
22,15
22,15
22,15
203,108
137,61
429,343
104,76
83,13
44,18
77,12
41,29
27,18
27,9
88,18
100,39
83,22
123,21
670,503
54,24
54,24
24,16
24,8
194,75
250,113
250,113
14,8
26,8
35,11
24,10
138,59
126,40
312,133
750,310
750,441
765,428
224,138
246,162
103,85
10,8
14,4
25,19
25,19
25,6
25,19
21,15
10,6
67,20
293,213
352,256
1181,476
92,44
169,103
23,7
230,72
201,51
11,2
12,10
11,3
133,111
133,22
133,22
133,22
134,112
590,431
628,480
643,184
379,153
350,90
436,358
40,6
40,34
40,6
135,38
135,38
299,229
542,85
16,10
16,11
16,11
10,5
10,6
83,47
49,13
322,77
134,88
34,7
803,224
67,30
457,299
630,471
1046,827
494,360
18,9
18,9
18,9
40,32
22,16
51,8
51,9
34,6
22,16
22,6
22,16
17,9
17,8
17,8
617,182
702,578
16,6
16,10
14,6
14,6
14,8
14,8
59,40
20,6
65,45
524,194
10,4
18,6
34,24
343,283
175,114
34,7
28,22
16,4
263,103
916,169
232,149
747,179
342,166
23,6
23,6
34,8
34,8
34,26
34,8
34,8
34,8
215,156
33,16
650,214
349,272
86,47
15,11
68,24
50,22
1094,190
32,12
310,185
310,185
41,27
17,3
17,14
17,9
17,3
20,16
440,212
18,12
15,11
53,10
13,11
189,157
189,32
676,537
681,170
793,137
793,656
98,48
13,4
19,4
19,4
15,11
92,16
29,13
28,10
17,7
372,286
294,48
242,154
163,129
81,24
10,4
11,4
89,53
88,18
111,21
111,20
80,23
15,8
97,30
388,253
69,22
47,20
59,9
62,42
188,151
116,81
375,315
368,60
397,331
72,11
57,48
57,47
1142,735
1027,555
887,462
325,53
13,9
18,4
21,17
17,4
