"V1","V2"
24,8
18,11
18,11
16,5
10,6
10,4
10,6
60,40
82,61
83,67
82,47
75,59
23,16
13,9
19,13
29,7
46,29
80,35
81,56
89,42
114,33
112,50
114,50
128,40
140,105
110,48
106,76
107,38
84,28
76,28
69,25
32,10
21,16
17,3
17,12
24,18
11,2
20,8
38,32
46,12
56,9
15,10
12,6
11,4
49,28
14,6
18,12
24,18
23,17
184,122
663,513
627,140
24,20
11,6
11,5
11,6
12,2
108,22
33,19
26,18
29,23
32,26
30,10
24,4
22,18
18,3
10,6
18,14
83,57
90,18
13,9
18,9
25,11
603,118
738,317
738,209
693,377
691,172
1104,587
727,544
678,453
427,325
331,262
262,193
243,153
190,127
196,40
137,84
10,4
24,16
68,30
91,50
94,53
455,184
488,199
535,293
550,97
94,52
24,14
23,10
67,28
133,61
133,44
138,67
143,73
159,72
92,24
90,56
56,29
47,24
42,21
13,7
12,6
14,10
407,316
610,515
737,606
859,722
760,639
769,653
696,225
717,432
369,90
287,69
183,143
161,38
132,29
88,68
76,19
48,16
31,9
36,25
59,41
72,25
62,17
57,46
41,10
41,29
136,65
150,25
30,8
17,9
16,10
17,11
19,6
16,5
16,11
16,11
13,8
17,5
19,5
44,9
41,33
37,29
28,5
10,4
13,9
16,9
18,10
65,54
69,13
71,13
75,62
76,33
48,37
44,9
38,6
38,29
12,10
14,9
20,11
21,10
36,16
52,17
81,30
82,63
59,15
143,27
176,136
258,68
304,81
701,561
388,120
344,261
80,20
157,129
233,193
145,122
75,62
26,8
28,19
16,8
28,7
35,28
41,10
88,20
183,34
366,280
381,294
486,374
486,112
834,626
958,215
836,165
801,657
975,251
980,730
1147,798
1210,497
301,129
193,87
119,89
102,53
44,24
17,12
18,10
19,8
19,8
32,13
32,19
33,21
38,14
68,41
93,59
129,79
42,22
19,4
17,14
11,8
11,2
13,9
13,8
11,6
459,211
775,173
20,13
54,32
149,94
402,88
272,201
177,37
150,79
69,18
369,261
443,217
831,434
1049,571
1283,648
1341,376
1244,500
965,481
1314,671
49,20
10,8
10,2
10,8
31,22
27,5
53,40
481,161
725,474
1140,901
791,194
401,286
259,64
190,48
132,104
116,30
96,68
61,43
48,34
43,29
43,29
31,14
18,10
12,6
118,89
90,41
39,25
65,49
48,37
21,7
21,7
14,6
10,8
40,15
31,13
14,11
41,32
42,35
85,56
98,77
98,21
91,38
63,20
59,19
31,6
13,9
10,4
14,7
30,25
38,15
85,44
11,7
11,3
11,3
11,8
11,8
642,493
466,106
98,78
52,39
19,14
36,16
13,2
13,2
13,4
13,11
13,11
13,11
13,11
13,11
10,2
56,10
10,6
10,4
10,6
13,8
11,5
11,6
19,5
679,509
324,179
20,16
32,24
104,74
18,6
772,145
845,183
761,573
712,553
701,151
438,75
377,96
301,93
264,46
475,377
573,133
564,266
62,48
19,15
18,4
15,7
13,7
50,17
276,199
77,61
38,30
73,12
73,41
77,65
76,64
95,74
148,39
227,156
239,59
197,149
187,132
165,47
147,29
56,18
29,11
28,11
17,7
50,36
12,9
10,3
17,6
18,6
12,6
23,10
52,18
60,35
66,30
110,73
285,212
354,102
64,48
38,7
34,7
19,16
11,7
11,9
32,8
35,23
57,45
45,12
35,9
33,20
35,18
19,8
24,20
35,9
121,31
236,68
19,13
23,17
53,10
42,7
18,11
20,16
45,21
114,62
377,217
422,175
437,261
443,137
102,37
20,15
94,22
225,57
397,103
880,244
890,653
1026,239
1002,508
943,737
656,160
640,128
557,140
98,30
88,29
178,48
497,115
459,133
482,120
19,6
25,12
73,11
74,13
17,7
13,7
13,2
40,34
61,39
132,43
161,105
164,92
225,76
231,76
260,217
34,22
66,48
23,12
11,2
11,9
12,10
38,28
85,51
162,70
124,84
20,5
50,38
11,6
13,8
28,18
137,82
239,152
55,25
22,10
30,21
37,12
422,292
1044,504
1053,268
1009,503
1012,740
985,223
845,582
680,519
72,60
62,51
15,5
13,11
13,11
200,129
215,47
41,21
20,16
59,36
63,32
26,20
10,7
30,22
66,52
90,41
215,165
274,195
278,65
480,385
531,248
564,402
626,504
628,487
647,125
656,528
766,138
769,141
798,643
859,691
884,673
895,184
848,650
708,580
684,554
684,174
643,121
615,103
438,77
263,192
240,45
183,148
142,110
123,97
122,96
65,55
63,10
35,15
33,15
23,15
23,15
333,86
150,118
48,31
12,4
10,7
10,7
13,10
208,52
92,66
71,26
31,7
32,16
29,22
58,11
24,19
12,9
12,7
10,3
87,69
18,9
23,19
49,30
27,5
498,105
971,712
879,687
599,462
322,189
25,13
83,30
240,62
198,50
72,53
22,15
14,8
16,4
35,17
36,17
53,36
66,18
57,10
46,36
39,11
286,49
15,7
102,16
173,122
799,617
790,661
761,618
542,119
461,364
721,138
869,163
943,771
1271,1001
641,521
609,488
501,407
375,57
15,7
18,10
17,6
12,3
702,512
667,490
251,65
99,82
70,58
58,46
10,2
18,13
26,20
36,7
55,20
16,10
18,6
17,6
10,2
10,6
27,14
394,283
409,125
14,8
22,7
23,8
31,5
10,2
10,8
10,2
1420,1067
19,13
10,4
11,3
11,7
31,17
175,122
150,25
57,48
26,20
19,8
15,10
16,6
28,9
111,39
123,47
225,157
265,181
340,100
336,239
10,8
13,4
13,9
13,9
15,4
15,4
15,11
17,4
27,6
26,6
26,20
21,16
21,11
10,6
29,6
116,46
63,27
19,9
27,18
26,14
24,10
48,24
485,257
550,255
485,274
478,206
288,165
244,142
68,54
17,11
19,9
20,9
18,10
17,10
12,8
14,8
40,7
38,31
37,18
31,26
18,13
14,9
11,7
17,4
113,27
344,126
59,23
12,7
13,4
55,22
63,39
78,44
16,10
152,43
260,72
287,208
747,599
963,215
764,397
79,32
60,43
56,32
40,21
34,28
42,16
37,23
25,21
13,2
41,26
45,30
22,8
22,5
12,6
13,8
13,10
13,2
13,4
21,5
65,54
66,11
58,9
24,20
18,5
18,5
39,26
349,117
681,485
738,209
691,187
653,496
787,569
166,43
39,15
293,207
401,309
47,11
25,20
36,13
64,44
416,293
25,5
12,6
10,6
14,4
15,7
15,8
14,11
89,30
94,61
12,2
13,11
82,13
89,75
18,9
22,9
22,13
16,3
66,21
165,140
101,80
56,34
13,8
33,5
19,3
12,2
12,4
10,2
18,15
24,17
24,7
24,7
24,17
24,7
49,11
51,9
55,46
131,24
237,68
236,123
98,74
100,78
90,71
95,19
124,37
12,2
65,10
60,51
106,52
208,57
276,68
628,503
693,140
749,568
11,6
515,408
12,2
16,12
21,8
41,13
56,19
62,23
125,71
125,41
143,41
144,57
144,46
147,90
149,110
111,72
44,29
37,18
11,3
56,17
470,120
82,17
16,3
19,6
98,20
409,117
104,82
116,91
1098,303
494,365
464,138
490,346
486,350
477,130
468,128
459,130
494,136
728,555
803,198
616,410
103,71
94,19
12,8
13,4
13,7
13,9
13,9
13,11
17,10
10,5
18,5
24,15
16,7
16,7
16,7
17,12
12,9
21,11
389,191
75,43
792,184
35,12
12,3
15,3
15,3
19,16
19,16
19,3
52,30
41,27
18,10
77,53
116,36
85,61
25,21
263,116
316,221
280,74
204,143
36,13
108,27
446,225
382,278
59,33
659,206
491,168
316,250
21,13
12,2
12,6
12,10
12,6
12,10
12,6
10,4
46,7
124,48
143,28
186,86
10,7
10,7
14,4
15,10
72,25
81,47
55,26
14,8
11,5
25,6
11,6
263,47
532,98
10,6
12,4
85,59
717,296
56,42
46,26
18,3
11,6
113,30
676,178
655,191
402,308
317,201
11,2
141,111
123,57
123,65
123,57
67,49
20,5
196,150
528,374
519,365
505,278
464,141
319,135
130,88
144,74
800,586
85,62
52,8
39,22
10,2
10,3
11,4
11,7
11,7
11,4
11,4
10,8
12,3
11,7
21,17
16,10
19,3
474,345
317,69
257,79
18,10
18,8
16,6
11,8
11,8
70,59
27,22
83,25
13,7
16,9
18,9
17,10
17,10
14,6
10,6
39,24
14,11
36,27
120,44
142,108
15,10
17,12
32,19
15,12
28,6
45,33
45,14
34,8
12,8
11,2
15,12
1975,785
2035,1571
1591,849
301,240
288,58
1207,854
16,12
110,92
1150,570
10,2
10,8
13,11
13,11
26,14
27,14
29,19
32,18
34,16
47,28
47,28
20,10
19,11
25,11
10,6
22,15
46,30
256,160
304,105
313,206
375,261
379,262
587,146
494,354
99,21
666,259
595,370
617,409
603,202
541,187
394,143
322,190
69,28
31,5
36,19
10,3
10,3
283,52
31,22
31,10
26,10
24,8
175,131
26,4
11,5
11,5
11,7
16,11
64,13
32,16
84,70
29,13
34,16
17,11
30,9
902,687
592,124
211,46
35,14
71,22
71,22
53,37
17,4
13,9
20,4
28,18
113,94
311,260
16,12
13,11
24,4
68,14
268,210
142,105
25,4
14,8
125,58
20,9
18,12
13,2
20,10
20,10
241,163
867,652
22,11
16,11
13,5
16,12
18,4
20,16
23,17
23,17
29,6
29,6
18,14
49,31
241,123
433,211
20,5
15,11
11,8
44,10
11,6
29,23
105,28
21,12
32,22
46,28
187,131
34,7
39,11
124,27
292,80
229,78
219,169
247,50
21,6
51,31
15,3
13,2
65,53
47,37
145,105
175,85
311,242
380,273
366,280
307,155
11,6
501,274
435,185
380,146
376,236
383,144
358,206
353,179
181,77
139,87
67,39
11,4
26,4
11,9
19,7
55,24
23,6
44,12
48,36
19,3
16,8
448,332
862,205
622,162
216,52
13,9
22,14
22,18
24,20
23,15
13,3
21,17
11,4
11,7
13,4
17,9
19,8
19,11
19,8
20,11
17,8
17,9
17,8
18,8
18,10
18,8
17,8
13,5
11,8
172,52
12,5
24,15
52,19
204,32
241,58
148,29
29,6
19,13
22,9
29,11
30,19
32,13
34,14
31,16
82,36
129,46
16,9
15,8
624,477
875,689
763,230
737,544
623,158
680,330
284,209
45,28
18,15
15,3
15,3
55,28
290,160
482,372
232,169
664,534
271,55
255,200
70,57
97,22
192,156
279,71
465,364
401,163
475,225
431,334
438,300
299,86
12,3
23,5
1120,850
78,20
17,12
23,12
27,13
37,30
37,7
44,11
38,18
15,7
13,7
12,6
20,13
108,23
12,8
12,8
12,4
12,8
12,8
13,2
35,13
65,44
93,64
336,161
340,269
329,153
191,144
37,10
24,17
19,14
24,5
255,185
46,28
23,14
23,14
143,109
318,240
317,253
359,255
516,389
339,77
216,45
94,49
86,63
86,22
296,99
56,10
10,6
68,41
131,43
68,45
32,12
19,13
24,15
26,20
26,6
56,24
16,9
12,10
13,5
11,4
12,2
15,5
25,4
28,22
28,7
59,16
70,25
71,22
77,52
81,67
101,30
122,34
153,53
160,84
135,106
128,101
118,76
104,18
103,25
73,31
65,19
49,38
44,11
23,19
156,33
61,46
16,7
10,2
179,54
666,183
804,445
542,287
480,237
538,357
569,87
539,445
161,130
79,50
29,24
13,9
14,4
54,31
59,36
59,20
88,34
12,4
262,157
292,126
702,545
195,38
105,52
17,6
18,12
16,6
16,10
12,4
12,2
17,4
20,7
1205,308
263,88
233,72
632,321
59,28
54,23
35,19
23,12
18,10
13,8
11,8
25,19
25,6
12,3
155,123
215,167
10,7
10,6
15,9
23,4
27,13
134,61
869,446
918,437
901,228
894,444
812,455
102,50
10,3
462,218
354,222
18,5
28,6
30,24
65,55
78,13
86,19
86,20
86,51
70,53
68,51
49,8
49,34
42,15
24,14
24,10
24,14
299,58
13,2
13,9
13,4
13,11
13,2
13,2
11,9
11,9
14,11
89,14
13,2
13,11
57,16
117,80
130,69
14,9
38,16
114,22
175,49
239,192
289,204
558,141
711,506
674,470
554,217
561,172
502,361
403,208
315,240
183,91
145,107
122,92
122,91
53,12
16,10
16,7
13,11
12,6
10,4
14,4
16,11
25,20
114,86
16,12
13,9
554,306
116,45
272,43
444,215
87,22
551,132
836,194
1066,819
719,544
751,154
1010,809
290,74
192,147
66,16
62,18
62,18
49,41
29,10
37,20
48,20
45,18
243,90
946,455
352,186
362,195
180,103
142,60
87,43
1061,794
1324,1032
1452,1074
84,46
52,18
45,22
11,5
27,6
34,8
34,8
36,26
36,10
40,28
40,6
50,8
39,29
28,10
28,10
27,17
14,4
14,4
14,4
83,21
993,761
534,234
414,226
408,208
15,12
69,21
71,49
55,24
17,10
17,10
13,4
10,8
14,4
14,10
33,24
33,6
45,33
36,12
14,11
12,2
10,6
23,4
60,21
79,63
79,53
88,33
96,19
52,35
16,5
16,12
14,4
12,3
538,132
570,149
577,261
477,353
134,40
34,23
17,13
35,29
55,9
163,33
258,219
284,220
294,67
223,60
51,14
29,19
14,11
35,9
510,113
1168,290
1441,1085
13,2
20,9
24,8
24,12
23,4
23,12
21,12
16,10
16,9
12,7
20,5
20,6
22,16
33,9
66,23
47,15
35,14
25,12
18,12
15,7
15,7
13,4
12,7
12,9
217,47
22,4
24,16
14,7
28,5
38,14
44,17
47,31
48,15
185,34
212,145
242,186
633,389
657,254
899,284
1062,568
1086,283
456,122
90,34
71,14
16,5
11,8
60,11
382,148
638,149
17,8
388,153
701,124
813,583
817,239
469,116
413,314
100,83
71,16
68,16
64,17
33,6
27,12
32,12
56,23
53,23
22,15
30,7
34,26
36,28
37,9
13,11
80,35
133,104
51,12
15,12
17,8
15,7
15,7
15,8
15,8
11,4
60,28
80,39
84,51
78,66
61,49
61,10
58,12
40,33
16,10
12,8
10,8
14,6
14,8
15,7
15,8
17,10
17,7
17,10
17,7
17,7
16,9
16,9
31,23
39,15
80,14
102,74
36,19
18,12
10,8
90,46
95,16
32,21
28,10
13,11
12,10
11,2
18,6
80,56
692,522
588,118
82,67
11,9
501,108
587,148
490,98
114,31
1079,483
695,367
670,188
474,334
326,81
58,10
55,43
36,13
18,10
117,64
99,52
56,44
27,6
23,8
10,2
14,10
14,10
39,29
59,43
802,199
831,199
31,8
10,4
11,9
13,4
17,6
20,8
12,4
51,42
51,37
43,12
25,8
25,6
21,9
12,8
223,96
159,51
405,107
539,127
42,25
33,9
70,22
409,310
442,229
30,18
25,15
76,15
141,109
481,388
663,484
477,111
349,54
827,392
936,704
627,478
420,341
49,9
23,5
80,66
40,33
27,20
81,63
117,88
284,234
303,58
584,469
13,7
21,4
22,4
242,173
349,69
154,29
23,11
688,506
639,509
600,486
669,176
671,164
725,554
854,174
419,113
355,267
168,37
21,17
23,8
22,4
22,4
22,7
10,7
77,50
201,114
226,94
404,320
465,281
463,185
772,196
515,362
508,357
467,316
476,320
553,173
483,147
451,140
394,125
213,67
65,21
22,5
12,7
10,7
14,7
55,21
194,123
152,69
30,9
238,70
175,85
96,41
98,30
101,59
12,7
12,5
10,2
10,2
13,7
10,2
11,4
11,9
253,201
569,402
1016,260
249,77
18,8
53,24
272,215
233,188
135,29
125,97
47,11
19,8
18,11
14,6
14,8
37,16
47,26
75,59
128,66
575,123
655,123
672,537
1119,411
739,471
658,416
557,236
540,202
424,266
408,257
338,113
300,213
22,16
22,6
25,12
57,22
22,4
10,2
65,43
69,49
316,108
309,108
302,197
244,86
303,169
148,57
142,58
38,24
44,30
45,15
179,58
548,295
651,359
363,267
277,224
35,11
23,18
14,5
51,35
107,29
134,69
354,264
295,123
159,48
87,30
203,144
199,57
137,64
120,68
94,69
12,4
82,22
317,165
408,97
216,115
611,314
596,293
456,229
173,138
91,75
67,31
41,24
317,75
48,13
27,6
23,7
15,4
15,4
11,5
44,35
45,36
98,76
579,260
526,361
430,342
1024,244
725,372
209,40
173,59
54,28
927,400
251,65
221,179
62,51
59,42
150,48
1036,764
685,176
72,20
34,25
32,26
19,9
19,13
42,13
37,11
19,7
21,4
34,14
63,51
11,5
18,12
38,28
38,24
42,14
49,12
25,20
21,6
20,10
368,183
1224,555
825,372
99,70
758,155
47,10
14,3
15,3
19,14
10,2
18,9
520,372
477,336
345,286
26,21
20,6
18,6
25,10
102,24
122,90
114,29
114,96
97,68
86,68
76,58
13,4
13,4
15,9
17,8
28,17
35,14
36,13
31,12
21,9
19,7
52,24
118,27
146,59
228,169
236,38
24,6
12,9
47,38
33,11
32,18
25,5
25,5
35,26
31,17
316,168
401,180
30,20
13,11
18,14
13,3
20,10
16,12
11,2
11,8
32,6
18,10
49,34
49,39
20,9
41,32
63,32
137,73
22,10
37,12
58,39
53,33
16,6
16,10
16,10
10,8
19,11
24,20
20,16
14,6
14,6
14,6
14,8
14,8
14,6
14,8
14,8
14,8
42,29
581,259
225,186
38,22
654,195
40,16
16,5
1082,797
693,199
78,25
322,206
27,12
26,13
26,13
13,9
18,6
31,21
31,10
33,23
57,25
10,5
14,6
84,63
12,2
10,4
14,4
44,32
30,24
40,32
49,32
320,52
538,88
375,117
52,17
13,10
12,2
413,311
433,326
311,233
193,164
39,17
27,16
25,16
29,9
34,11
493,134
22,5
32,11
140,69
152,76
152,128
156,26
347,166
360,127
413,210
492,260
493,115
496,381
429,204
333,258
256,100
251,97
227,98
143,91
23,17
16,5
56,40
56,24
57,25
52,15
45,32
35,12
52,32
12,3
137,39
212,77
181,115
180,64
32,25
26,14
18,6
14,9
12,7
24,16
25,17
123,92
503,96
454,334
90,37
1190,909
29,20
35,23
26,10
23,16
112,33
117,28
105,79
28,14
10,2
168,87
818,274
174,44
40,8
17,10
23,14
152,116
275,207
215,161
252,206
245,71
21,7
485,113
419,128
746,168
795,180
551,432
229,179
71,23
310,235
112,35
19,7
16,6
16,10
15,5
11,3
252,210
256,136
268,174
286,68
305,156
295,158
222,131
110,43
71,20
52,9
23,5
17,3
13,10
11,3
424,310
515,389
464,86
11,4
34,16
48,23
11,2
33,15
65,19
83,67
92,37
46,14
11,6
11,5
12,5
15,5
18,13
19,11
17,5
23,11
81,38
15,6
23,9
20,16
20,4
30,16
36,18
379,83
16,12
16,12
14,4
12,8
33,25
35,8
14,4
16,6
17,6
19,10
19,11
25,20
26,5
78,43
85,51
269,43
437,326
1019,205
1321,567
1315,763
1348,1077
1204,526
897,731
898,144
564,284
472,235
432,74
387,193
339,93
227,38
195,96
103,45
73,42
35,10
14,10
14,3
1145,239
65,55
270,66
273,231
38,22
40,6
40,34
37,18
53,22
32,24
27,8
28,12
193,147
145,38
65,16
13,8
14,6
28,8
40,14
72,42
35,23
35,6
23,4
10,3
23,5
33,5
33,27
33,27
33,6
31,25
34,28
34,6
14,5
14,10
75,15
67,52
36,27
22,16
14,5
23,14
22,8
22,8
22,14
10,5
12,9
17,14
556,158
31,5
30,25
298,235
233,193
228,55
314,84
283,218
72,20
37,9
126,83
190,47
312,253
321,178
328,121
257,77
231,43
213,173
96,46
64,46
37,12
24,20
17,13
19,3
15,3
14,11
10,7
35,24
43,31
56,34
55,22
55,32
54,23
47,9
52,11
66,16
66,28
62,45
36,11
17,9
77,40
239,57
408,336
520,101
243,72
274,83
315,82
313,231
210,167
275,216
214,60
127,92
69,34
21,9
86,59
104,86
64,10
40,34
28,23
24,4
53,38
10,3
25,13
41,34
45,7
58,27
112,22
16,3
22,18
37,28
10,6
10,6
10,6
10,6
10,6
10,4
10,4
10,4
15,5
17,12
51,16
102,31
114,32
50,22
322,88
277,75
16,8
31,7
63,47
120,85
160,117
273,200
50,13
251,163
346,183
112,32
58,46
32,8
19,3
11,4
37,8
15,4
17,8
26,16
34,13
36,13
43,31
24,20
634,441
14,7
22,7
22,7
28,18
77,53
103,28
110,33
114,67
118,71
100,23
76,59
37,27
16,8
27,16
318,256
81,27
322,84
545,117
17,9
16,3
141,65
560,391
29,8
13,11
39,20
25,8
174,100
244,56
749,586
557,248
26,17
63,28
64,35
32,26
35,29
20,3
22,8
18,3
18,15
21,7
21,8
20,6
15,9
15,8
14,7
11,4
10,7
10,7
10,7
10,2
10,4
49,33
35,14
21,9
18,7
17,13
15,11
54,23
58,10
61,10
61,10
61,51
61,25
63,52
76,62
94,75
100,79
53,24
33,5
32,5
15,10
12,8
12,8
16,10
27,14
23,10
20,10
78,23
16,11
14,9
14,5
14,5
20,17
23,19
68,16
74,53
169,141
341,129
264,221
47,12
11,2
26,14
13,2
13,11
63,15
104,80
71,23
14,3
14,11
32,10
254,202
259,54
268,208
281,65
300,230
368,267
282,214
253,193
175,38
145,112
116,92
84,70
80,13
18,8
33,7
23,8
10,2
11,4
14,9
19,10
28,15
32,13
31,19
41,16
39,16
39,23
15,10
15,6
29,14
94,79
98,30
155,31
399,104
1098,851
829,589
802,213
810,582
782,207
142,37
13,4
12,8
12,7
13,8
13,5
13,8
12,4
12,8
12,8
33,12
832,216
1350,660
806,243
87,68
30,7
112,79
562,293
388,77
365,165
20,16
34,14
48,8
12,2
14,10
27,21
278,62
1195,938
1237,222
430,349
315,248
222,133
44,8
43,35
41,33
32,20
19,11
12,7
63,19
82,17
18,7
18,11
43,25
34,21
22,16
13,9
14,10
16,4
18,6
16,4
51,22
12,8
17,13
232,180
699,135
14,4
14,8
14,8
12,4
10,2
10,8
30,8
37,8
40,31
48,33
47,32
26,11
14,4
41,33
75,55
78,58
280,122
488,414
775,147
623,120
112,91
84,25
59,50
37,27
12,9
28,22
26,20
28,22
21,13
17,6
14,8
13,5
34,27
36,6
37,30
37,27
60,14
65,50
12,9
26,22
60,20
65,33
65,32
38,22
27,15
26,5
19,11
22,11
12,2
146,53
133,28
748,584
508,90
871,636
23,15
20,14
10,8
10,2
468,373
15,9
13,3
10,2
11,7
17,11
10,7
14,11
36,23
22,6
22,6
23,5
215,149
225,98
262,189
622,429
585,346
602,190
701,290
836,619
442,232
89,73
21,16
19,15
13,2
12,2
10,7
12,4
18,4
18,4
823,388
298,138
133,74
17,8
37,12
123,79
470,93
604,154
793,165
501,123
401,203
18,7
15,11
14,4
14,10
14,4
30,6
79,67
166,28
284,97
354,279
316,244
280,234
268,223
247,192
45,8
99,23
253,204
522,403
788,581
625,194
11,8
18,4
26,5
28,21
40,15
40,25
43,27
45,20
46,18
61,36
30,16
27,14
10,2
43,10
69,15
490,381
445,321
32,18
11,8
16,3
100,15
263,52
1101,817
153,36
139,107
136,104
114,29
151,104
36,16
420,354
189,33
117,96
81,19
49,13
86,65
551,419
65,23
13,6
12,9
12,9
32,7
44,10
108,80
151,122
150,109
116,88
28,21
11,4
10,2
10,8
65,36
392,262
721,265
51,33
44,10
27,21
27,21
25,10
17,10
19,15
16,5
23,11
25,13
20,11
15,4
17,11
29,19
387,276
86,56
80,53
13,11
22,6
38,32
67,22
113,62
45,18
63,47
261,211
116,36
116,36
76,63
32,8
53,25
22,10
30,23
176,35
326,67
343,72
543,114
284,73
30,5
24,20
14,3
95,23
99,23
105,20
57,45
21,6
16,5
11,9
11,6
11,5
11,8
12,10
10,4
20,8
95,26
497,110
66,25
16,3
160,34
187,37
149,40
121,40
42,19
44,14
16,4
25,11
49,40
73,48
77,53
80,55
989,243
925,676
195,53
18,6
22,16
23,16
23,7
23,16
23,7
56,12
56,12
56,14
56,35
56,35
74,13
68,47
62,10
47,22
45,38
44,25
12,4
12,9
37,8
91,70
793,612
781,606
704,138
350,75
26,22
16,4
35,10
61,17
40,19
13,11
17,11
25,4
196,114
324,84
13,3
12,2
10,2
10,5
10,5
26,4
24,6
24,4
10,8
136,111
1375,861
1379,218
1377,541
1392,550
1254,204
103,86
136,28
278,118
376,168
1195,797
1362,1136
271,220
280,228
291,240
293,51
299,51
319,51
62,14
561,445
566,107
384,61
49,22
35,6
14,10
16,4
31,25
36,16
36,30
24,8
49,13
76,19
177,61
177,113
182,52
185,53
183,130
44,32
33,7
20,11
20,15
38,14
47,32
40,11
20,3
18,3
17,5
58,45
57,13
57,44
57,13
30,7
15,11
10,6
15,8
137,69
537,418
573,254
539,298
465,213
437,233
316,187
254,117
287,138
277,131
62,26
21,12
12,9
14,9
13,9
27,19
110,53
90,50
11,5
167,128
379,99
11,4
907,247
606,449
721,178
130,53
55,31
54,31
11,6
11,8
11,2
11,3
11,3
11,8
12,9
13,3
44,19
59,37
89,54
136,83
274,169
319,90
339,207
346,230
63,21
34,22
29,19
14,5
14,9
10,2
10,4
12,4
12,4
12,8
12,8
14,4
102,26
71,41
15,9
24,7
163,130
141,105
141,105
307,164
500,256
253,195
23,6
98,49
106,85
922,239
453,214
556,249
584,321
627,279
666,513
1371,676
131,29
202,148
506,92
385,64
29,8
35,6
228,173
709,174
11,8
11,8
14,10
14,8
15,11
15,9
20,8
28,21
28,5
32,17
27,8
20,4
10,6
363,113
220,54
106,43
50,30
364,220
394,314
249,151
132,108
44,36
19,13
11,5
10,7
15,11
17,14
435,318
447,70
294,96
124,78
117,31
84,31
22,17
20,16
236,130
30,9
30,6
31,25
31,6
38,32
27,5
22,10
13,10
59,25
28,22
35,29
822,186
43,10
15,3
11,2
208,52
553,383
18,8
18,8
16,3
34,7
18,10
20,10
29,14
35,18
36,18
47,14
47,19
51,31
61,40
62,41
59,20
43,36
40,26
40,7
80,36
126,40
128,40
166,121
169,82
652,295
731,396
558,308
363,145
349,146
84,32
47,34
22,17
17,5
11,8
579,276
150,62
171,76
405,164
547,275
578,232
544,199
591,333
617,320
11,7
11,7
32,12
11,8
11,7
11,3
11,9
16,13
10,3
12,2
12,10
12,2
12,2
12,8
12,2
12,2
10,6
258,66
52,25
220,69
125,91
192,153
207,156
190,141
715,590
774,174
639,154
682,137
169,126
24,5
94,56
320,177
355,198
509,168
540,387
419,132
116,86
103,44
11,3
23,19
41,24
53,9
72,53
80,59
52,27
16,12
13,11
13,3
13,3
11,8
12,8
12,10
12,2
11,5
11,3
11,5
11,5
10,6
97,82
253,212
302,46
48,21
37,10
22,18
78,38
12,10
12,6
574,440
561,158
71,31
308,65
721,184
43,18
15,4
13,8
11,2
11,3
23,11
31,17
141,83
207,108
514,233
88,46
64,27
225,125
791,393
114,18
62,21
49,18
147,76
23,4
97,42
239,96
43,9
10,6
52,34
262,192
393,103
730,181
666,503
438,109
143,26
25,18
14,11
12,9
485,370
835,180
44,30
11,4
45,27
258,81
17,12
10,2
11,2
16,10
23,4
35,28
123,55
25,17
11,8
73,21
88,63
105,79
134,99
71,52
66,47
12,7
11,3
25,7
39,32
42,25
44,37
47,27
50,27
52,27
57,29
84,31
93,39
94,55
97,45
86,26
36,13
34,11
27,20
18,5
17,12
23,19
12,7
21,13
38,8
40,26
47,33
94,28
120,97
179,141
870,246
1004,731
91,76
80,14
39,32
175,44
225,42
128,43
47,33
42,32
20,14
11,8
10,2
13,3
171,34
221,46
259,206
594,408
339,88
331,65
170,30
170,30
161,29
177,146
217,55
388,93
370,288
375,83
571,152
725,189
285,60
10,5
11,6
95,23
104,20
109,62
561,330
536,204
357,173
253,73
30,13
25,16
12,7
20,10
35,20
85,13
110,92
120,18
123,75
131,49
126,86
101,16
91,58
29,7
39,14
46,29
46,30
52,13
65,24
65,17
65,24
48,37
20,6
10,4
10,4
16,8
17,9
40,32
18,8
46,21
54,24
105,56
74,48
85,16
81,41
15,9
318,105
330,187
536,383
589,332
1042,779
1548,1106
1572,461
213,60
62,22
11,3
37,25
14,11
29,7
44,20
41,18
39,21
26,12
13,5
10,5
17,13
43,25
58,9
220,97
221,124
186,117
174,63
80,64
71,38
18,12
19,9
32,6
33,13
31,19
194,77
268,157
350,90
720,530
418,218
359,192
314,178
232,144
232,144
179,104
29,8
27,8
15,11
18,11
30,10
30,10
30,20
43,14
50,22
54,34
64,33
226,114
542,298
488,165
528,220
534,132
911,543
927,559
519,208
425,263
339,140
320,77
277,96
61,21
18,7
18,11
61,39
66,22
38,19
32,24
30,22
13,4
15,11
15,4
24,5
57,47
11,4
12,10
20,17
22,4
22,18
22,4
20,4
20,6
58,42
100,32
16,6
11,3
48,11
37,13
32,9
32,5
465,117
13,2
19,15
31,6
87,61
332,60
662,547
695,494
704,529
940,272
948,680
908,268
51,37
609,160
72,39
23,19
19,15
56,27
115,80
167,111
255,60
255,188
373,268
372,268
613,477
545,432
999,246
628,464
263,132
306,88
393,106
259,79
223,64
204,150
102,24
45,11
24,13
19,9
11,3
44,24
59,11
60,11
64,50
69,54
58,9
42,31
14,8
73,35
73,38
121,19
165,135
172,140
190,38
198,153
211,43
214,46
221,176
221,45
219,45
221,45
226,126
213,177
200,46
154,41
125,28
127,100
107,86
101,80
28,23
25,21
18,14
14,11
14,11
16,3
16,13
